"Traced_NHSNUMBER","DateOfBirth","PatientFirstName","PatientOtherName","PatientSurname","PatientAddress_Line1","PatientAddress_Line2","PatientAddress_Line3","PatientAddress_Line4","PatientAddress_Line5","PatientAddress_Postcode","GPPracticeCode","Practice_Name","contact_telephone","mobile","landline","oslaua","ccg","Flag_Chemo_Radiotherapy","Flag_Respiratory","Flag_HaematologicalCancers","Flag_PregnantWithCongentialHeartDefect","Flag_Transplant","Flag_RareDiseases","gender","Flag_PDSInformallyDeceased","oscty","live_in_england","first_name","middle_name","last_name","city","address_l1","address_l2","county","postcode","nhs_number","carry_supplies","reference_id","full_dob","session_id","csrf_token","phone_number_calls","phone_number_texts","contact","know_nhs_number","check_answers_seen","nhs_letter","basic_care_needs","dietary_requirements","medical_conditions","essential_supplies","updated_at","referenceid","unixtimestamp","created_at","ivr_nhs_number","ivr_postcode","ivr_dob","ivr_customer_callling_number","ivr_current_item_id","ivr_transfer","ivr_fallback_time","ivr_nhs_known","ivr_contact_id","ivr_preferred_phone_number","ivr_phone_number_calls","ivr_postal_code_verified","ivr_delivery_supplies","ivr_carry_supplies","ivr_have_help","ivr_call_timestamp","ivr_umet_needs"
"4579075227","20060225","Kirsten","Rau","Olson","Flat 9Kirk brooks","Annport","Dunn shoals","Rhode Common","Kent","NR12 9AF","J82152","BRIDGEMARY MEDICAL CENTRE","01329 232446","+44(0)606987430","04370 09143","Kent","05A","1","1","0","1","0","1",NA,"1","Rhode Common","no","Kirsten","Rau","Olson","Rhode Common","95 Gilbert dale","Jones skyway","Kent","M48 1DA","4579075227","yes","20200411-428590-59224E","2006-01-27","0c805343b26945e4bdcf39a8e6191121","1674a13389194df3885f6385d948914a","+44(0)991262715","08174249842","pqmoe@s.qlp","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1989-09-13 10:36:49","20200411-428590-59224E","1977-08-29 00:33:56","2006-04-13 07:59:46","4579075227","SY4 3GB","2006-09-05","0156275565","34","TRUE","9","no","7cef98f2-7dca-499e-a475-6281721c60d5","0269429765","+44(0)991262715","TRUE","TRUE","FALSE","FALSE","1970-03-01 16:39:54",NA
"5857151890","20060101","Kimberlee","Cormier","Satterfield","846 Johnson haven","Harveyville","Martin streets","Kirby Green","Norfolk","LA3 1RQ","F82001","HALBUTT STREET SURGERY","020 85921544","+44(0)0903488894","+44(0)471718128","Norfolk","99G","0","1","1","0","1","0",NA,"1","Kirby Green","no","Kimberlee","Cormier","Satterfield","Kirby Green","Flat 01YFrances cove","Mohamed squares","Norfolk","CW7X 7NU","5857151890","no","20200406-782505-B4C31B","2005-07-29","33c7793cc45f4d4a86ac06e0341c6dde","b323188e62fc47d682605c2bba346c05","+44(0)3833336301","09958 906389","yrfesuaip@klsmdzgxv.rlm","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2016-04-15 14:36:27","20200406-782505-B4C31B","1982-10-13 21:17:21","1981-02-03 23:34:10","5857151890","E1J 3SN","2007-02-04","06663 577519","13","TRUE","0","yes","8dc97b9f-10df-4a8f-b105-ded1dbcd5e5a","01066685401","+44(0)3833336301","TRUE","FALSE","TRUE","FALSE","1988-02-15 18:39:40",NA
"3620315434","20050716","Lyric","Codi","Hudson","Studio 9Jones harbors","East Mohamedbury","Louise burg","Cardhu","Moray","TQ12 3SX","J83019","THE ORCHARD PARTNERSHIP","01722 744775","(03343) 930163","+44(0)0990 04607","Moray","01D","1","1","0","0","0","0",NA,"0","Cardhu","yes","Lyric","Codi","Hudson","Cardhu","9 Melanie fort","Bennett loop","Moray","N4 9DS","3620315434","yes","20200402-304907-C00E61","2006-09-13","2596f8864be444229229bc4622923dcf","240471e71d984a38999d096fe58245d4","+44(0)567551678","08847865761","cqv@kodljvxwn.nfs","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2019-03-22 07:10:11","20200402-304907-C00E61","1994-04-01 07:25:12","1996-06-06 13:20:01","3620315434","S60 2UA","2006-11-14","05343 365878","36","FALSE","0","no","7ea3ff38-b9da-4fd2-be4e-9d850c96af7d","+44(0)6894 942032","+44(0)567551678","FALSE","FALSE","FALSE","FALSE","2001-09-10 17:00:28",NA
"2348541407","20060111","Ryne","Darci","BartellV","Studio 29Harper knolls","Gilltown","Shane street","Great Gaddesden","Hertfordshire","DE3 9EA","C88069","CLOVER GROUP PRACTICE","0114 2260000","02462 32942","03155 45871","Hertfordshire","06F","1","0","0","1","0","0","2","1","Great Gaddesden","no","Ryne","Darci","BartellV","Great Gaddesden","Studio 44Carole knolls","White rest","Hertfordshire","AB8 4TR","2348541407","no","20200410-267128-EF0712","2007-02-18","3c6e5f75af4442dd8adbb05fa4e461aa","786aba82955e4b98a6bd0c231e56f901","03796222583","00494275959","jioag@vlnhor.cke","YES, I KNOW MY NHS NUMBER","FALSE","no","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1981-07-03 10:11:35","20200410-267128-EF0712","1988-03-08 23:27:46","1980-10-24 03:39:56","2348541407","W9W 4GR","2005-11-11","(07330) 10933","55","FALSE","1","no","46c3bf3e-f433-4f7b-95b3-5b1940a209dc","0427533790","03796222583","FALSE","TRUE","TRUE","FALSE","2005-04-04 10:09:04",NA
"4256520870","20060627","Hosea","Dach","Steuber","7 Gary terrace","Barrettside","Donna ramp","Green Ore","Somerset","TA7 8EU","Y04398","WOMENS & CHILDRENS HEALTH BUDGETS - CCHP","0117 3408233","00634 02753","+44(0)9938482726","Somerset","08M","1","1","1","0","0","0",NA,"0","Green Ore","yes","Hosea","Dach","Steuber","Green Ore","Studio 1Matthew row","Gibson field","Somerset","IP3X 5AD","4256520870","no","20200417-838597-591447","2006-05-29","7d0b066f1ec9400caa17aa7a3fe14f84","3a878ee008f04bf0b78071255d9853de","(04100) 321948","+44(0)4241 218726","dqkr@wlte.cnp","YES, I KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2005-05-06 22:19:24","20200417-838597-591447","1983-04-11 05:41:06","1970-03-05 00:10:30","4256520870","G3 3BJ","2006-06-27","+44(0)6868650571","38","FALSE","0","yes","93160e67-4db9-442e-87d0-902747da00f5","+44(0)0760 62899","(04100) 321948","FALSE","FALSE","FALSE","TRUE","1976-05-16 05:42:30",NA
"9154322777","20070411","Davian","Hansen","Stamm","Flat 41mTina avenue","Berryshire","Connor walk","Edge Hill",NA,"PR5 5LS","Y05734","I.C.B. (HENLEY)","01491 526900","+44(0)2053 380957","+44(0)822098534",NA,"02A","0","0","0","1","1","0","0","1","Edge Hill","yes","Davian","Hansen","Stamm","Edge Hill","4 Russell fork","Joanne heights",NA,"L0K 2PU","9154322777","yes","20200411-916032-4F93AE","2006-07-13","fab80505806d4b15ba3e7819052f907d","5be598be1cad40ec8dfbb0521eeb68f8","03908 096534","07367606547","ydgcw@n.rts","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2002-12-17 03:27:41","20200411-916032-4F93AE","1972-10-05 16:26:34","1995-04-01 22:34:56","9154322777","E5 6TD","2006-01-24","+44(0)8259 63066","4","FALSE","8","no","f62cd81e-a785-4e4e-ad2f-5be4a707ff9d","09251277442","03908 096534","FALSE","FALSE","TRUE","TRUE","2011-09-08 20:00:11",NA
"9789068316","20050807","Merrie","Feest","Emard","63 Marsh ferry","Lake Maureen","Emily hollow","Sutton St Michael","County of Herefordshire","LN4 2UQ","Y05501","EAST KENT (PRIMECARE) OOH","01785 783311","(08610) 84502","+44(0)2272 143060","County of Herefordshire","10L","1","1","1","1","0","1","0","0","Sutton St Michael","no","Merrie","Feest","Emard","Sutton St Michael","39 Harvey dale","Adam underpass","County of Herefordshire","W15 3NJ","9789068316","yes","20200410-338135-6CA72C","2006-09-13","dc3bac50b5e34bdb83100db65e0cad6e","dba4a572734b474dbc462f99225eff18","09645 11699","05020 32016","qzaygdwk@mnoyd.vue","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1986-12-05 21:57:04","20200410-338135-6CA72C","1990-05-04 22:00:57","2006-01-31 12:34:30","9789068316","B3S 1EL","2006-03-17","+44(0)5524 49920","78","TRUE","2","yes","871daea7-bd70-488a-ac8f-c30ebd9d1e83","03903252246","09645 11699","FALSE","FALSE","FALSE","TRUE","1980-04-30 00:49:57",NA
"9507061351","20060705","Emma","Von-Schowalter","Schiller","Flat 1Luke cape","Elizabethmouth","Dobson ridge","High Street","Kent","CT1 2TH","Y00416","THE SAFE HAVEN SERVICE","020 76138159","(04187) 281388","(04497) 37543","Kent","93C","0","1","0","1","0","1","1","1","High Street","no","Emma","Von-Schowalter","Schiller","High Street","5 Katherine inlet","Jake manor","Kent","E0C 3XA","9507061351","no","20200411-595498-F8BBE8","2006-03-04","432042ca822d472fbcb4709ee6a6058f","87a685aa8dda4941a795cf910b1ee9a8","00286 26020","(05325) 587375","wpcbkz@das.xhb","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1974-04-27 15:48:45","20200411-595498-F8BBE8","2019-04-16 23:54:00","2014-06-02 10:26:48","9507061351","CH14 3LR","2006-01-12","09126 04132","71","TRUE","4","no","d483412d-e87e-4544-93d1-19848e2672cf","00391922619","00286 26020","TRUE","TRUE","TRUE","FALSE","2019-04-28 11:06:47",NA
"5293383692","20060716","Elbridge","Lowe","Kunde","1 Day spring","Lindachester","Jones oval","Ton-Breigam","Bro Morgannwg - the Vale of Glamorgan","NE15 0BX","Y05720","CHS URGENT CARE CENTRE","020 84013000","(00746) 10794","01042 23633","Bro Morgannwg - the Vale of Glamorgan","84H","0","0","1","0","1","0",NA,"1","Ton-Breigam","yes","Elbridge","Lowe","Kunde","Ton-Breigam","011 Lewis hills","Fleming dam","Bro Morgannwg - the Vale of Glamorgan","B79 2UE","5293383692","no","20200410-837925-5519EA","2006-06-05","9a0b583cf9b640a6903ffdf5633e550d","981507e070104605b7d36c37fb40c3d9","+44(0)2056569491","+44(0)5797287712","pvgjwma@qwvju.qrc","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1988-11-01 19:22:29","20200410-837925-5519EA","2000-02-14 20:12:10","1990-11-14 11:17:50","5293383692","SS4 4BA","2007-02-15","+44(0)0504 99104","99","TRUE","2","yes","877af2f9-c5c4-4670-9c15-f55e34c55834","04685 553020","+44(0)2056569491","FALSE","TRUE","TRUE","TRUE","2018-04-17 16:33:13",NA
"6135387159","20070307","Anice","McLaughlin","Schoen","Studio 3Malcolm village","East Stuart","Edwards drives","Groes","Wrecsam - Wrexham","HD4 7WH","F82055","HORNCHURCH HEALTHCARE","01708 440187","0859060900","04467 33597","Wrecsam - Wrexham","11X","0","0","0","0","1","0","9","1","Groes","no","Anice","McLaughlin","Schoen","Groes","Flat 3Bruce falls","Maureen land","Wrecsam - Wrexham","M2E 5TH","6135387159","yes","20200414-737631-68341D","2006-03-10","591d623be05548c4b13892294ead454e","f2b6bf1ad931447a8d94b0ef5634da25","0530930909","(04457) 665247","lct@novgbspdcw.fzi","YES, I KNOW MY NHS NUMBER","FALSE","no","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1998-07-19 19:04:53","20200414-737631-68341D","2002-03-25 15:38:49","2000-10-06 02:09:14","6135387159","WD9 0BG","2005-08-11","04771 078905","45","FALSE","5","no","c206f5b0-0455-43b4-b77e-6a03dc233678","+44(0)4576 281983","0530930909","FALSE","FALSE","FALSE","TRUE","1981-06-23 11:12:27",NA
"2280412884","20050808","Woodroe","Mikalah","Dare","31 Mary track","New Ruth","Kieran view","Cuckoo Bushes","Hampshire","SS1 9SB","L85044","QUEEN CAMEL MEDICAL CENTRE","01935 850225","+44(0)650498616","(04451) 143758","Hampshire","01J","1","1","0","1","0","1","0","0","Cuckoo Bushes","yes","Woodroe","Mikalah","Dare","Cuckoo Bushes","Studio 96qMorris street","Karen meadows","Hampshire","ME29 1EA","2280412884","yes","20200328-641144-345281","2005-10-23","80cc706e979e4755af4cae5af7e61d8a","36f4bd9b91e342bebad0320c268062cb","+44(0)202147372","(04845) 41500","tcsg@xcml.vty","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1990-06-28 17:00:22","20200328-641144-345281","1996-01-19 12:27:17","1990-10-01 23:11:06","2280412884","N9J 5JF","2005-11-27","01364 98920","54","FALSE","7","yes","506fe572-11e0-4885-b24d-0283c1348099","+44(0)6745535329","+44(0)202147372","TRUE","TRUE","TRUE","TRUE","2004-02-10 12:55:50",NA
"3862233804","20050613","Jaxen","Mel","Langosh-Breitenberg","305 Hartley club","Lake Waynefurt","Katy corners","Cotgrave","Nottinghamshire","FK15 0NP","W97047","FAIRWATER HEALTH CENTRE","029 20566291","(02873) 468877","+44(0)513768655","Nottinghamshire","00R","1","1","0","0","1","1","1","0","Cotgrave","no","Jaxen","Mel","Langosh-Breitenberg","Cotgrave","3 Jeremy hollow","Skinner causeway","Nottinghamshire","W6 4UE","3862233804","no","20200420-601126-D2A78C","2005-05-28","48e85d0e61d448deb2e324b050e659cf","0e964d8c2db8422e97d293309d2d8310","+44(0)8791 38512","+44(0)7044179511","wyerv@ypkxdnva.egf","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1991-08-23 08:35:32","20200420-601126-D2A78C","1992-11-01 05:16:44","2002-04-23 01:43:38","3862233804","E5 9JR","2006-09-12","+44(0)8196 95548","68","FALSE","3","yes","cb28f54c-4d09-4dd1-9758-0794d5644973","(08504) 88302","+44(0)8791 38512","TRUE","FALSE","FALSE","FALSE","2006-09-19 07:13:47",NA
"4629203672","20061103","William","Green","Homenick","202 Pamela branch","Roseborough","Lawrence squares","Allithwaite","Cumbria","NE65 7PJ","N81093","WHITBY HEALTH PARTNERSHIP","0151 3556144","+44(0)9834 664695","(08973) 59465","Cumbria","02A","0","1","1","0","1","1","2","0","Allithwaite","yes","William","Green","Homenick","Allithwaite","Studio 7Bethany village","Dean springs","Cumbria","G7D 9ZX","4629203672","no","20200415-462829-0B588D","2005-12-05","32ea011eee7e484093ce681ff55cf29d","30bbd024a7d443308814754f03c5e423","0157101303","+44(0)3544 878439","lmd@vpiyfz.qjf","YES, I KNOW MY NHS NUMBER","FALSE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1994-06-02 13:38:47","20200415-462829-0B588D","1978-05-27 06:10:02","1983-01-01 02:11:19","4629203672","L00 9AF","2006-10-26","+44(0)0298212599","28","TRUE","8","no","0dbdd475-b126-471e-a1ad-3f5ffe6be655","01455 902650","0157101303","FALSE","TRUE","FALSE","TRUE","2011-08-10 00:11:57",NA
"7464382244","20060416","Letta","Kasey","Stracke","Studio 07oOliver brooks","East Denise","Hawkins estate","Carter's Hill","Kent","WS4 1BQ","Y06157","LONDON AMBULANCE SERV NHS111 IUC CAS OOH","020 77832000","0490374025","(03709) 85156","Kent","05R","1","0","1","1","1","0","9","0","Carter's Hill","yes","Letta","Kasey","Stracke","Carter's Hill","948 Rogers spring","Lee oval","Kent","M3G 8DH","7464382244","yes","20200418-977034-2B2E0B","2007-03-02","b32b66038f8c4ee0a47f11796d216da3","6be7de9792294e989538ac454c036eb7","03569 77896","+44(0)670123411","szxdwal@ui.kqw","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2006-10-16 01:50:19","20200418-977034-2B2E0B","1974-03-28 22:43:45","1995-07-27 23:03:54","7464382244","E7 4FN","2005-08-01","05628 20620","46","TRUE","0","no","157d1414-7104-4043-ab83-a1d61c082375","08716083867","03569 77896","FALSE","TRUE","TRUE","TRUE","1977-12-28 01:24:24",NA
"1043214729","20060618","Missy","Bartoletti","Waters","Flat 94KLaura ways","Lake Nigel","Iain lane","Tydd Gote","Lincolnshire","WF11 0EP","M85084","THE WAND MEDICAL CENTRE","0121 4401561","+44(0)9674 30064","+44(0)3203 69409","Lincolnshire","01X","0","0","1","0","0","0","1","1","Tydd Gote","yes","Missy","Bartoletti","Waters","Tydd Gote","386 Jodie forks","Bryan place","Lincolnshire","N5W 0SG","1043214729","no","20200328-205944-B7AADB","2007-01-12","a9aecc463c40485f9fd23985b875d177","767f6fa6220c46d6b42893bfffff6f86","(04000) 759136","(07068) 99200","zlaqxnyub@a.csj","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2011-06-20 22:41:24","20200328-205944-B7AADB","2010-11-30 05:13:37","2011-09-26 13:08:54","1043214729","S1W 4FL","2006-05-08","+44(0)767999961","55","TRUE","2","no","8ddea057-daf8-4ab7-b625-c87c41574a11","00189220694","(04000) 759136","TRUE","TRUE","FALSE","TRUE","2013-04-17 12:03:23",NA
"8883616110","20050921","Pricilla","Conroy","Emmerich","Studio 07BJoan rapid","Pughport","Lloyd branch","Monsal Head","Derbyshire","PL2 1RF","G82653","CASTLE MEDICAL PRACTICE","01634 334203","(05989) 15010","0330039431","Derbyshire","18C","1","1","0","1","1","1",NA,"0","Monsal Head","yes","Pricilla","Conroy","Emmerich","Monsal Head","Flat 8Megan ridge","Harvey hills","Derbyshire","N6 6ET","8883616110","no","20200412-235484-2B2930","2006-03-08","d5433542462b4bfc8bda438a47594d31","ba3eaf62f6224f77b7a86352fe2767dd","05035182303","0363422656","shmlioxjur@ljy.shu","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2013-12-05 15:48:37","20200412-235484-2B2930","2004-05-02 10:36:08","1985-02-14 12:32:24","8883616110","OX28 9RX","2006-12-23","(01070) 56303","93","FALSE","1","no","0e566c0f-4e0c-4701-a028-b7418967228c","02452414898","05035182303","TRUE","FALSE","FALSE","FALSE","1990-01-20 10:57:19",NA
"3634850876","20061218","Colter","Delton","Yost","613 Charlene mills","East Davidview","Patterson plains","Badbea","Highland","TS6 0AY","W95059","COURT HOUSE MEDICAL CENTRE","029 20887316","07537 153595","(04286) 71517","Highland","05H","0","0","0","1","1","1","2","1","Badbea","no","Colter","Delton","Yost","Badbea","90 Bird rapids","Watson divide","Highland","ML2 9AS","3634850876","yes","20200329-442419-569B7E","2005-12-01","3c8cb5bc41bf4c28a1f0c0d585448113","75ebcbdc30c34ba79478a521f0302353","0912307397","+44(0)9846 13471","u@nxwr.fwm","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2002-11-19 07:38:26","20200329-442419-569B7E","2011-01-24 08:47:05","1985-07-08 20:03:37","3634850876","LD58 0XH","2005-08-20","07243 89045","85","TRUE","3","yes","d42b5da5-8742-4fb5-8981-bc49d2563898","(01671) 986544","0912307397","TRUE","FALSE","TRUE","TRUE","2000-08-20 15:25:12",NA
"4382930360","20060629","Winfred","Abshire","Anderson-Ebert","Studio 63EGeorge parks","East Bruce","Smith summit","Alderton","Gloucestershire","G33 2JN","A91037","LEEMING MEDICAL CENTRE",NA,"+44(0)9552 322947","+44(0)989458777","Gloucestershire","01Y","0","1","0","0","1","0","1","0","Alderton","no","Winfred","Abshire","Anderson-Ebert","Alderton","2 Samuel cape","Forster wells","Gloucestershire","CV3V 1AD","4382930360","no","20200401-825620-F09688","2005-08-31","e05f34c4052543fc99c9de6d01738f12","011b5a58f5c944debca287262d84eb2f","+44(0)4467 30193","+44(0)6279742118","qwasknxm@qib.ybi","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2001-04-16 18:18:03","20200401-825620-F09688","2008-08-26 16:38:30","2012-05-23 23:04:19","4382930360","DA7 9ZB","2006-12-03","+44(0)0986 054202","81","TRUE","7","no","75d6c803-91ff-4d12-9f67-05c403084479","+44(0)868019390","+44(0)4467 30193","TRUE","TRUE","TRUE","FALSE","1982-01-01 16:54:17",NA
"7323772884","20060316","Jesenia","Lueilwitz","Walker","607 Mohamed flat","Sharphaven","Jacqueline mall","Arrington","Cambridgeshire","LD7 1EF","Y02503","ALMA ROAD PRIMARY CARE CENTRE","01733 758388","+44(0)1228 38694","(06380) 766448","Cambridgeshire","08C","0","0","1","1","1","0",NA,"0","Arrington","yes","Jesenia","Lueilwitz","Walker","Arrington","Flat 5Law skyway","Kelly mission","Cambridgeshire","EH4A 7FD","7323772884","no","20200326-948668-1EFCF4","2006-12-21","c2fdf1422e9e415cbc95bc62c55762ec","457e72cb96794296bd4771bf373c34b1","04813 580238","0806890476","gcbpmoewfa@hvxzy.faw","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1978-07-08 09:01:08","20200326-948668-1EFCF4","2017-08-05 07:28:09","2020-02-04 10:54:36","7323772884","B16 6JD","2007-03-04","06990 02387","22","FALSE","6","no","455df9b3-20e4-4291-9919-c4ccd4919fbc","04064 146263","04813 580238","FALSE","TRUE","TRUE","FALSE","1985-08-10 03:44:12",NA
"3889929679","20060412","Leslie","Flatley","Lockman","59 Owen fords","Tomport","Marie road","Haughton","Powys - Powys","DE23 8PP","G85020","KINGFISHER MEDICAL CENTRE","020 86927373","08003354900","03159 759598","Powys - Powys","05R","1","0","1","0","0","1",NA,"0","Haughton","yes","Leslie","Flatley","Lockman","Haughton","994 Clark manors","Lane skyway","Powys - Powys","TD6X 5GH","3889929679","no","20200327-538341-A525D4","2006-11-07","ed244a7aacea48799ab1f8b079f289ba","d4c20dcee37941a1b7954ce0061b645b","(09326) 279105","+44(0)2244 030284","ohipnqw@lkvxzbcd.uma","YES, I KNOW MY NHS NUMBER","TRUE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2012-12-07 14:45:09","20200327-538341-A525D4","1990-12-30 06:17:24","1992-08-10 21:03:51","3889929679","DN0 3SF","2005-07-26","+44(0)2494035919","69","TRUE","3","yes","af36da8c-bfe0-4e1b-9c26-feefb27b351b","+44(0)8064 56879","(09326) 279105","FALSE","FALSE","FALSE","FALSE","1975-11-18 03:06:00",NA
"3990543268","20050512","Durell","McLaughlin","Crist","895 Anna lane","Nicholasport","Dunn trace","Ash Cross","Devon","IG6 3BN","J82688","BEGGARWOOD SURGERY","01256 396500","00688 20177","01537 736526","Devon","07T","0","0","1","0","1","0","9","0","Ash Cross","yes","Durell","McLaughlin","Crist","Ash Cross","Studio 2June club","Cook river","Devon","ML45 6QG","3990543268","yes","20200328-507471-FAA22F","2006-03-09","f8bbee3ac26f420199145f1034e09fcc","5bad0bab2569427e8089076ba131ce8c","+44(0)550482551","+44(0)2726562961","ysf@j.olq","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1988-09-27 17:36:06","20200328-507471-FAA22F","1972-01-31 03:51:43","1999-04-08 01:25:56","3990543268","HX3 2SL","2006-09-26","01620 664004","6","FALSE","2","yes","43a5240d-1bce-4756-ac6f-3507b49cdf8e","+44(0)9169 891789","+44(0)550482551","TRUE","TRUE","FALSE","TRUE","1985-06-21 13:38:38",NA
"7925706861","20050725","Chaka","Kennth","Swift","24 Bishop rapid","New Bethanymouth","Janice keys","Guilton","Kent","B28 0AU","Y01303","TENDRING MIU OOH","01255 201662","+44(0)7782717353","02332 465564","Kent","03L","1","1","1","1","1","0","9","1","Guilton","no","Chaka","Kennth","Swift","Guilton","Studio 63Harrison mill","Nicholson field","Kent","B86 6RR","7925706861","no","20200327-388148-39E8E1","2006-04-01","4ff6cf16c85e4f6584523fd2cd3628c8","5a028e80b63242b5991440a7cf38c2e7","+44(0)390048526","+44(0)0069215541","mp@ujq.qld","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2015-08-09 09:16:25","20200327-388148-39E8E1","1997-10-30 13:44:38","2014-03-08 19:56:07","7925706861","L0 0NZ","2006-07-11","0027591920","44","TRUE","0","yes","52e1ceaa-e845-4759-af46-bf75b435f340","09992 04488","+44(0)390048526","TRUE","FALSE","TRUE","TRUE","2019-03-03 01:56:08",NA
